employee_id,age,years_experience,salary_usd,performance_score,satisfaction_score,remote_days_per_week,projects_completed,training_hours,department,city
1364,25,4,44533.44,74.5,77.5,2,9,31.6,Marketing,Rosario
1365,43,24,84024.34,86.7,67.5,3,7,30.5,Marketing,Mendoza
1366,41,22,66708.11,51.5,45.3,0,7,40.6,HR,Buenos Aires
1367,34,10,91618.89,75.3,76.8,2,10,33.0,Finance,Rosario
1368,20,0,40818.01,74.2,80.7,3,7,52.8,IT,Córdoba
1369,54,33,89273.16,61.3,87.3,4,7,41.4,Finance,Córdoba
1370,35,8,26261.13,81.7,61.2,3,10,25.6,Sales,Córdoba
1371,49,23,64944.11,67.8,72.7,5,4,36.6,Sales,Buenos Aires
1372,38,16,75194.9,71.4,73.0,5,9,36.1,Finance,Rosario
1373,36,16,79443.02,93.5,71.0,0,11,57.3,Sales,Mendoza
1374,59,33,106574.94,85.1,71.4,0,3,53.1,Finance,Mendoza
1375,24,0,36777.88,80.7,70.4,3,10,50.8,Finance,Rosario
1376,53,33,65565.1,78.8,72.5,4,4,29.2,HR,Rosario
1377,53,32,89907.43,73.4,78.9,3,8,44.8,Sales,Buenos Aires
1378,37,14,31578.96,95.0,84.6,1,6,22.9,IT,Buenos Aires
1379,31,7,15287.93,83.0,60.9,3,17,49.9,Finance,Rosario
1380,20,1,30387.38,67.5,67.9,5,6,58.4,HR,Córdoba
1381,62,33,92247.99,61.0,64.9,1,11,8.8,Marketing,Buenos Aires
1382,62,40,110550.66,80.7,63.2,2,8,38.9,Finance,Córdoba
1383,30,8,46857.04,74.4,50.6,3,12,38.9,Marketing,Córdoba
1384,21,3,38373.79,60.7,70.3,2,6,53.8,Marketing,Buenos Aires
1385,25,0,10230.21,79.3,75.8,0,6,31.4,IT,Rosario
1386,23,3,28825.35,72.3,68.1,4,10,31.2,Marketing,Rosario
1387,57,28,52793.25,80.3,69.9,4,5,42.7,HR,Buenos Aires
1388,60,37,61549.46,79.4,75.0,3,7,49.4,Marketing,Mendoza
1389,26,0,36109.64,68.9,86.9,3,11,43.4,Marketing,Córdoba
1390,53,33,73103.13,81.3,65.0,3,8,53.5,IT,Rosario
1391,28,9,54287.48,70.0,55.9,1,7,50.6,HR,Rosario
1392,36,9,57825.21,70.7,68.9,0,8,32.5,HR,Rosario
1393,46,19,49910.24,69.7,92.6,5,3,40.7,Sales,Córdoba
1394,52,28,84254.67,86.3,56.1,1,8,48.6,HR,Mendoza
1395,59,41,88882.65,72.2,77.8,4,5,28.4,Finance,Buenos Aires
1396,22,0,-2688.18,88.7,83.9,3,5,30.1,Finance,Córdoba
1397,28,6,37649.64,92.8,41.6,3,13,18.4,IT,Buenos Aires
1398,32,3,23336.89,67.6,74.9,0,11,58.0,IT,Rosario
1399,33,5,27398.66,45.8,77.2,5,6,72.9,Marketing,Rosario
1400,64,36,119430.15,85.4,66.8,3,10,30.2,HR,Córdoba
1401,54,28,52512.15,71.6,62.2,4,3,49.0,Marketing,Mendoza
1402,34,8,45143.07,66.3,62.9,4,16,59.1,Sales,Mendoza
1403,63,39,80277.89,69.1,66.1,0,21,22.9,Marketing,Rosario
1404,42,24,81823.92,70.9,66.4,5,8,45.6,IT,Mendoza
1405,42,20,65476.47,88.0,64.1,3,9,60.3,Sales,Mendoza
1406,39,13,54090.17,76.6,65.9,1,9,36.4,Marketing,Rosario
1407,26,0,10826.66,87.8,84.3,3,8,39.2,Marketing,Mendoza
1408,62,38,81916.18,79.9,55.4,3,6,61.2,Sales,Rosario
1409,20,0,38908.76,71.9,49.0,3,12,34.1,Marketing,Mendoza
1410,27,9,67761.97,71.1,84.5,1,11,31.9,Finance,Córdoba
1411,30,7,44804.62,80.6,67.7,5,4,37.7,Finance,Córdoba
1412,32,8,25938.69,83.2,65.3,1,6,67.8,IT,Rosario
1413,25,0,30084.08,85.0,68.7,2,14,52.5,Marketing,Rosario
1414,20,0,61412.08,72.4,72.5,5,11,48.7,HR,Córdoba
1415,50,30,80536.34,76.8,63.7,0,9,48.5,Finance,Rosario
1416,63,41,120727.61,80.8,76.1,2,5,23.9,Finance,Buenos Aires
1417,25,5,22895.06,71.2,58.5,2,11,49.1,Finance,Buenos Aires
1418,33,9,40568.71,63.7,66.4,4,13,34.4,Sales,Rosario
1419,42,17,64893.48,66.9,43.4,4,6,37.9,Marketing,Buenos Aires
1420,61,34,92159.92,72.6,84.1,4,4,37.1,Sales,Buenos Aires
1421,51,22,53104.17,81.6,67.9,2,9,55.0,Marketing,Mendoza
1422,54,36,77657.24,87.6,78.0,2,7,68.4,Marketing,Córdoba
1423,46,26,86624.27,61.4,75.7,0,11,27.2,IT,Córdoba
1424,38,17,73473.26,69.0,76.6,4,6,57.0,IT,Córdoba
1425,28,8,62082.15,71.4,69.9,1,8,38.8,Finance,Mendoza
1426,58,31,107858.96,82.9,74.7,2,8,52.9,Sales,Córdoba
1427,56,37,93619.29,69.7,58.5,4,11,46.1,IT,Buenos Aires
1428,21,3,25732.01,70.7,55.9,4,9,32.4,Sales,Mendoza
1429,52,24,88464.86,60.9,68.8,0,13,32.1,Finance,Córdoba
1430,23,0,35696.04,79.8,61.8,4,6,38.4,Finance,Córdoba
1431,53,33,69663.17,73.4,87.1,2,11,47.0,Finance,Buenos Aires
1432,57,36,74295.47,68.5,74.5,2,12,49.1,Finance,Mendoza
1433,25,1,34178.95,72.4,61.4,0,7,86.2,IT,Mendoza
1434,39,15,49340.88,86.3,66.7,4,12,49.9,Finance,Buenos Aires
1435,25,0,24603.55,65.0,71.6,2,7,22.2,HR,Córdoba
1436,45,23,82488.0,66.6,69.2,0,13,60.6,Finance,Mendoza
1437,61,43,113785.56,87.5,73.3,0,2,50.7,HR,Mendoza
1438,23,0,44948.1,75.8,70.8,4,6,39.3,Finance,Córdoba
1439,37,13,19426.96,81.7,53.3,0,9,25.1,Sales,Mendoza
1440,63,39,99000.97,79.0,44.2,3,12,37.6,IT,Córdoba
1441,33,9,51620.33,74.6,65.5,4,6,59.3,Finance,Buenos Aires
1442,25,0,2101.21,71.5,76.7,5,7,49.2,HR,Rosario
1443,41,14,40376.57,83.3,65.7,0,8,62.1,IT,Córdoba
1444,42,21,50192.72,86.6,84.8,1,5,61.3,Marketing,Mendoza
1445,49,27,73925.47,85.8,69.4,0,6,44.8,Finance,Rosario
1446,34,8,63817.81,63.1,86.3,5,3,-5.5,Finance,Córdoba
1447,63,41,129138.84,88.0,83.8,3,6,28.2,Marketing,Mendoza
1448,43,20,48785.69,71.4,82.6,5,11,18.6,IT,Mendoza
1449,32,12,54498.36,67.4,55.6,0,3,63.0,Sales,Mendoza
1450,63,42,108981.97,73.3,70.2,4,9,49.5,Sales,Mendoza
1451,61,35,93814.39,83.3,84.7,0,7,38.5,Sales,Rosario
1452,42,14,56184.69,80.4,73.3,0,13,33.9,HR,Córdoba
1453,21,0,29556.14,72.4,76.7,2,10,58.0,Finance,Rosario
1454,46,25,95313.55,83.4,53.3,2,10,28.2,HR,Buenos Aires
1455,44,25,86537.0,76.4,93.0,2,6,22.3,Marketing,Mendoza
1456,26,7,21697.69,69.3,60.5,0,6,21.1,HR,Mendoza
1457,48,26,83735.82,67.9,46.1,3,12,43.3,Sales,Córdoba
1458,57,33,97785.6,79.1,65.8,2,9,29.5,HR,Córdoba
1459,24,0,29724.51,74.2,40.6,5,11,56.6,IT,Buenos Aires
1460,52,24,85171.37,61.2,57.0,4,8,41.4,Finance,Córdoba
1461,26,8,42221.11,83.5,100.7,2,10,20.5,Sales,Buenos Aires
1462,53,27,76607.02,70.2,65.4,4,8,37.8,IT,Buenos Aires
1463,38,17,57418.61,90.9,52.9,3,11,26.7,Sales,Córdoba
1464,20,0,-5273.66,61.0,70.3,2,5,39.4,Sales,Rosario
1465,63,39,93994.02,73.2,59.2,5,11,57.6,Sales,Buenos Aires
1466,27,9,31176.24,68.0,80.4,3,6,38.8,Finance,Buenos Aires
1467,46,24,50403.28,65.2,59.3,2,9,31.1,Sales,Mendoza
1468,28,4,53710.27,70.1,73.2,3,19,47.7,Finance,Mendoza
1469,61,40,104563.11,92.7,56.2,4,10,34.7,IT,Rosario
1470,53,28,74952.53,76.4,101.2,4,9,49.1,IT,Buenos Aires
1471,56,33,75927.95,67.1,76.0,3,12,45.9,Finance,Mendoza
1472,39,12,51042.54,56.7,68.3,1,12,25.2,IT,Buenos Aires
1473,41,21,77671.54,57.8,66.5,3,5,21.3,IT,Mendoza
1474,48,30,66595.51,69.6,63.4,2,12,35.4,Sales,Buenos Aires
1475,55,31,80727.57,68.7,60.9,5,11,47.1,HR,Córdoba
1476,58,37,104621.0,72.8,60.5,5,11,66.9,IT,Córdoba
1477,20,0,-4040.02,52.3,90.1,0,10,23.9,Marketing,Mendoza
1478,49,30,78136.45,74.1,63.4,5,4,25.8,HR,Mendoza
1479,24,0,18560.63,85.3,44.4,5,15,55.5,Sales,Rosario
1480,32,3,28392.55,91.2,56.0,5,4,43.6,HR,Buenos Aires
1481,57,38,85875.57,56.1,81.1,2,8,38.0,Finance,Córdoba
1482,31,10,45064.37,67.0,67.0,1,4,50.8,IT,Buenos Aires
1483,55,27,102454.41,66.5,68.4,3,4,59.3,Marketing,Buenos Aires
1484,40,16,48941.16,76.5,84.0,5,11,56.3,Sales,Buenos Aires
1485,30,10,47375.67,62.8,60.7,2,11,30.1,HR,Buenos Aires
1486,35,15,81921.2,91.8,77.6,5,9,47.3,Marketing,Buenos Aires
1487,43,16,45549.77,75.4,62.0,1,8,57.6,Finance,Mendoza
1488,54,26,99020.13,73.8,76.9,5,4,36.3,Sales,Buenos Aires
1489,47,25,70079.85,90.9,65.3,0,7,46.3,IT,Mendoza
1490,61,38,120128.44,74.8,67.1,5,7,31.9,Sales,Buenos Aires
1491,59,32,93853.02,79.0,79.8,5,8,26.4,Marketing,Córdoba
1492,53,33,89006.63,67.5,79.0,4,11,46.9,Finance,Rosario
1493,47,27,72615.54,61.3,68.0,3,4,54.6,HR,Rosario
1494,33,6,26439.38,68.9,64.3,2,6,52.2,HR,Buenos Aires
1495,38,18,58536.87,96.9,89.2,5,8,20.7,IT,Buenos Aires
1496,25,0,38460.42,81.3,77.1,0,7,60.5,IT,Buenos Aires
1497,36,13,48203.33,77.7,65.3,1,8,49.5,HR,Mendoza
1498,61,32,77850.66,65.2,62.2,0,4,57.7,Marketing,Rosario
1499,39,21,59038.26,84.1,82.3,1,9,26.9,HR,Buenos Aires
1500,25,0,39887.15,61.4,71.4,3,15,53.5,IT,Córdoba
1501,49,29,95577.42,59.3,68.0,2,15,50.5,Marketing,Buenos Aires
1502,63,45,95992.74,69.4,71.4,2,8,21.9,IT,Rosario
1503,59,33,74371.18,94.5,74.1,1,11,47.5,HR,Mendoza
1504,32,8,45090.38,94.0,69.3,2,12,25.5,Sales,Buenos Aires
1505,40,12,69512.98,70.5,84.4,2,8,41.2,HR,Córdoba
1506,43,24,85389.85,68.3,85.1,1,8,75.7,HR,Mendoza
1507,31,13,29622.22,58.6,76.4,5,6,45.3,IT,Rosario
1508,32,8,35438.86,75.8,86.5,5,8,39.3,IT,Córdoba
1509,30,2,14640.95,76.6,70.1,5,7,18.7,Marketing,Córdoba
1510,64,42,96587.31,82.9,78.3,0,11,45.3,HR,Buenos Aires
1511,53,26,95866.15,84.1,82.1,2,8,38.7,IT,Buenos Aires
1512,57,29,55860.99,73.0,82.2,4,12,10.8,Sales,Córdoba
1513,56,28,51117.02,80.6,81.0,2,5,24.6,HR,Rosario
1514,63,39,82771.69,68.0,77.6,1,5,54.3,IT,Rosario
1515,24,0,29309.66,80.4,93.5,3,8,60.4,HR,Mendoza
1516,59,35,97311.32,69.9,63.5,0,9,42.1,IT,Rosario
1517,22,0,31561.73,79.6,68.1,3,8,56.2,Sales,Rosario
1518,41,17,73235.28,78.8,67.4,2,13,41.5,Marketing,Córdoba
1519,46,22,38153.72,75.7,65.6,4,10,29.7,Marketing,Córdoba
1520,36,13,66225.05,82.9,46.1,4,4,74.0,Marketing,Rosario
1521,26,1,22118.57,59.3,86.5,3,7,19.8,IT,Mendoza
1522,28,1,37772.41,64.4,57.7,3,8,47.4,Finance,Mendoza
1523,57,28,55548.62,72.3,72.0,0,3,31.3,Marketing,Córdoba
1524,34,9,41274.35,60.6,52.9,5,8,37.9,Marketing,Córdoba
1525,33,14,53744.06,70.9,77.4,0,6,64.8,Sales,Mendoza
1526,61,36,107136.27,71.3,60.6,5,9,41.7,Sales,Buenos Aires
1527,26,5,10221.18,88.1,56.4,5,10,36.2,Marketing,Mendoza
1528,61,43,102861.29,76.4,72.3,4,13,32.8,IT,Córdoba
1529,61,43,86121.47,85.3,61.6,4,4,49.4,Finance,Mendoza
1530,46,21,70382.44,78.0,63.1,0,4,26.8,Finance,Mendoza
1531,27,0,36658.25,69.6,72.1,5,4,42.4,HR,Rosario
1532,27,3,49707.55,76.3,79.6,3,9,39.0,Marketing,Buenos Aires
1533,32,9,33174.56,82.3,60.2,2,8,29.3,Marketing,Mendoza
1534,45,26,85708.4,86.9,58.1,4,17,19.5,Marketing,Mendoza
1535,26,0,45413.52,73.7,70.3,3,13,41.5,IT,Mendoza
1536,40,22,39951.3,58.5,76.5,2,10,35.4,HR,Rosario
1537,25,0,34185.17,57.8,87.6,1,10,44.4,HR,Mendoza
1538,44,17,69977.67,71.7,57.1,0,11,8.5,HR,Buenos Aires
1539,20,0,21119.1,51.6,66.2,5,14,34.1,Sales,Córdoba
1540,51,30,60838.4,93.0,84.1,3,8,53.8,HR,Buenos Aires
1541,22,3,44544.34,81.0,93.7,1,11,16.3,Marketing,Buenos Aires
1542,28,7,19607.37,68.6,58.1,4,8,69.1,Sales,Buenos Aires
1543,27,0,22324.73,63.9,61.1,4,7,46.4,IT,Mendoza
1544,57,37,90998.14,85.3,74.6,0,11,38.9,Marketing,Buenos Aires
1545,22,0,35733.07,63.9,63.1,1,2,42.6,Marketing,Buenos Aires
1546,39,20,51600.53,64.8,60.9,1,7,28.2,Sales,Buenos Aires
1547,46,28,65131.24,67.3,72.9,0,7,62.3,Sales,Rosario
1548,43,23,67883.73,76.1,88.6,4,9,43.7,HR,Mendoza
1549,50,23,81495.86,81.2,54.3,0,13,42.0,Marketing,Rosario
1550,56,31,115111.75,86.9,88.0,4,5,56.0,HR,Mendoza
1551,37,15,29387.78,85.4,63.1,3,10,46.8,Finance,Córdoba
1552,57,32,87330.13,75.0,74.1,0,13,30.8,Sales,Buenos Aires
1553,34,9,24901.97,85.2,89.1,5,12,40.5,Finance,Córdoba
1554,64,40,112282.17,68.3,73.9,1,6,49.5,Sales,Rosario
1555,42,18,43321.83,56.8,66.4,5,7,41.9,Finance,Buenos Aires
1556,53,34,76080.28,68.3,78.6,0,11,20.8,Sales,Córdoba
1557,59,38,84560.94,66.9,67.9,3,6,62.0,Sales,Buenos Aires
1558,55,31,79657.02,68.7,76.3,1,9,43.4,IT,Buenos Aires
1559,58,39,100047.96,65.4,67.5,3,9,35.0,HR,Mendoza
1560,44,21,70055.52,70.4,80.3,5,9,50.7,IT,Córdoba
1561,21,2,28513.49,81.2,53.3,4,7,33.5,Marketing,Córdoba
1562,42,15,32051.63,92.2,57.8,1,7,18.0,Marketing,Córdoba
1563,28,9,52116.79,57.7,53.1,0,6,40.9,Marketing,Córdoba
1564,60,41,98005.62,62.1,69.3,1,6,51.0,IT,Rosario
1565,30,5,51426.02,67.1,51.6,4,7,36.9,IT,Buenos Aires
1566,30,10,32383.92,82.7,61.7,3,6,37.4,Sales,Rosario
1567,31,9,17165.88,73.0,56.7,4,4,38.1,HR,Buenos Aires
1568,48,27,73089.61,67.8,87.8,2,7,39.4,Finance,Buenos Aires
1569,45,25,89439.29,82.2,58.1,3,14,43.1,Sales,Rosario
1570,62,35,90414.13,84.6,54.6,0,9,52.9,HR,Buenos Aires
1571,38,12,43604.95,74.8,73.0,0,13,51.9,HR,Buenos Aires
1572,32,12,33544.79,66.8,90.2,4,4,71.4,IT,Mendoza
1573,22,0,51366.5,77.7,68.6,1,4,67.0,Finance,Córdoba
1574,20,0,9555.96,72.7,69.5,2,7,28.0,Marketing,Rosario
1575,36,12,35719.09,72.6,85.5,2,9,37.5,HR,Mendoza
1576,61,37,100150.51,69.9,80.5,3,6,51.7,HR,Córdoba
1577,43,14,22359.69,84.2,75.1,5,7,14.0,Finance,Rosario
1578,60,37,110718.86,77.5,63.0,4,11,45.6,IT,Buenos Aires
1579,24,2,37962.9,85.4,75.5,3,8,28.0,IT,Buenos Aires
1580,24,0,38488.47,88.4,53.7,5,12,40.1,Marketing,Rosario
1581,57,29,85571.76,79.6,62.5,3,10,41.0,Finance,Mendoza
1582,24,0,22583.15,69.9,87.2,0,6,14.3,Sales,Córdoba
1583,22,4,16252.77,85.4,85.6,2,4,77.1,Finance,Buenos Aires
1584,38,15,49898.87,79.7,75.2,5,7,32.7,HR,Córdoba
1585,61,35,73371.46,101.0,46.8,4,11,62.4,Sales,Córdoba
1586,51,31,88092.33,78.1,55.5,2,6,16.3,IT,Córdoba
1587,24,0,37101.7,82.0,61.8,1,9,31.0,HR,Córdoba
1588,57,30,101152.13,77.9,67.9,5,7,52.6,Marketing,Mendoza
1589,57,29,82776.51,74.0,55.0,0,7,37.0,HR,Rosario
1590,56,38,107268.63,72.4,67.0,5,5,52.6,Finance,Buenos Aires
1591,60,36,85342.83,77.9,91.2,4,9,50.1,Finance,Buenos Aires
1592,30,6,28625.84,80.2,74.8,4,10,28.1,Finance,Mendoza
1593,64,39,102305.08,86.5,72.6,1,7,58.9,Sales,Rosario
1594,34,6,30002.91,78.1,57.8,3,9,49.2,Finance,Buenos Aires
1595,56,34,90237.79,70.4,50.3,1,9,18.8,Marketing,Rosario
1596,46,22,48682.12,71.7,55.3,0,10,42.1,Marketing,Buenos Aires
1597,55,29,63975.58,61.8,49.8,2,10,50.3,IT,Córdoba
1598,48,21,72331.14,91.6,70.9,5,6,39.0,Finance,Córdoba
1599,48,21,76100.35,69.6,74.6,1,8,41.2,HR,Córdoba
1600,47,25,55215.16,84.7,58.4,0,4,47.8,HR,Rosario
1601,55,26,81859.21,77.8,71.8,5,13,16.0,HR,Córdoba
1602,53,35,80008.96,78.0,87.6,5,8,37.5,Marketing,Buenos Aires
1603,26,3,30647.58,73.8,93.5,5,6,34.9,IT,Mendoza
1604,57,32,103854.17,67.1,79.2,5,5,51.8,IT,Córdoba
1605,44,26,83912.31,65.3,67.9,5,6,32.0,HR,Rosario
1606,34,11,56738.08,92.3,78.9,5,8,69.7,Sales,Córdoba
1607,43,18,86031.86,76.1,86.2,5,9,31.7,Finance,Córdoba
1608,63,38,82841.81,86.3,45.9,4,8,23.6,Finance,Rosario
1609,58,39,80411.88,88.8,87.8,1,7,58.9,Sales,Mendoza
1610,57,36,78968.17,70.9,63.5,2,8,49.4,IT,Córdoba
1611,40,20,57182.48,79.2,63.6,2,0,46.2,Sales,Córdoba
1612,55,30,43681.74,75.5,65.7,3,6,36.7,HR,Rosario
1613,37,16,50688.58,63.4,73.8,4,13,35.1,HR,Buenos Aires
1614,50,26,63631.44,73.1,56.7,1,9,47.2,Sales,Buenos Aires
1615,48,22,76356.4,80.9,66.6,0,11,31.8,HR,Buenos Aires
1616,31,4,37486.29,70.0,76.3,3,12,67.0,HR,Córdoba
1617,31,11,35789.55,71.8,72.6,5,8,43.9,Finance,Rosario
1618,22,0,33849.41,73.3,74.6,5,8,36.3,HR,Rosario
1619,26,7,48448.95,96.1,66.1,0,10,34.1,Marketing,Buenos Aires
1620,39,21,51271.81,56.7,78.3,3,6,22.1,Finance,Rosario
1621,41,23,59004.64,80.0,82.7,3,5,50.9,Finance,Mendoza
1622,27,7,4219.55,72.5,82.0,2,7,28.5,Finance,Mendoza
1623,38,10,26640.1,68.6,75.1,4,7,38.1,Sales,Buenos Aires
1624,47,27,62462.96,72.2,81.3,2,9,78.2,Marketing,Córdoba
1625,30,4,33312.49,81.7,80.5,5,10,12.9,HR,Córdoba
1626,35,12,32419.26,82.2,102.1,5,6,38.5,IT,Buenos Aires
1627,36,18,49698.22,76.9,84.6,3,7,19.5,HR,Rosario
1628,42,19,40820.04,85.9,68.9,2,9,31.9,IT,Mendoza
1629,36,18,59966.71,87.7,59.1,3,7,37.9,Finance,Mendoza
1630,53,30,85385.72,83.2,66.9,5,7,20.4,Sales,Córdoba
1631,34,10,49035.48,69.5,66.0,1,8,46.1,Marketing,Buenos Aires
1632,39,15,52185.42,79.9,76.1,5,12,62.0,Sales,Mendoza
1633,37,16,30683.91,80.0,61.6,3,10,45.0,HR,Rosario
1634,28,1,17500.7,66.8,84.3,0,6,52.6,Sales,Mendoza
1635,50,25,63890.4,59.3,53.3,4,12,64.4,HR,Córdoba
1636,30,9,35150.57,54.8,50.4,1,12,49.1,Finance,Rosario
1637,33,10,44124.72,75.7,68.4,3,5,4.7,Sales,Córdoba
1638,55,36,111183.12,78.0,59.9,5,11,42.7,IT,Buenos Aires
1639,62,33,96581.44,63.2,54.9,4,6,2.5,Marketing,Buenos Aires
1640,50,23,51587.23,85.5,62.4,4,8,29.2,Finance,Mendoza
1641,61,40,107176.04,76.5,60.9,0,8,17.5,Marketing,Buenos Aires
1642,58,32,92204.54,88.5,70.1,5,10,44.1,Sales,Mendoza
1643,41,15,39908.99,78.7,62.6,2,2,26.5,HR,Mendoza
1644,54,29,89932.99,64.3,63.5,0,13,44.5,Sales,Mendoza
1645,34,16,51394.35,79.6,69.9,5,8,51.7,Sales,Mendoza
1646,40,12,25450.7,81.7,82.2,1,6,25.6,Finance,Mendoza
1647,44,15,58828.04,69.5,87.6,1,6,43.8,Finance,Buenos Aires
1648,63,34,89454.43,60.6,71.8,0,6,0.7,Marketing,Córdoba
1649,58,29,73784.84,76.0,72.7,3,9,17.6,HR,Rosario
1650,42,13,47838.2,65.0,67.8,5,8,59.0,HR,Córdoba
1651,49,23,55613.72,86.2,75.8,3,7,26.8,HR,Córdoba
1652,29,11,53951.96,70.9,74.7,5,6,32.1,IT,Mendoza
1653,56,33,83748.24,92.2,85.9,5,7,27.7,HR,Buenos Aires
1654,44,24,70696.73,53.8,47.3,5,5,14.0,Sales,Córdoba
1655,43,23,71757.13,76.3,67.2,0,9,24.5,IT,Córdoba
1656,54,27,56281.22,89.3,74.1,1,8,39.9,Sales,Buenos Aires
1657,48,21,49385.75,66.1,69.7,1,10,34.2,Finance,Buenos Aires
1658,23,0,-8149.17,73.4,58.7,3,5,56.1,HR,Mendoza
1659,32,6,44271.13,71.0,54.4,5,5,30.7,HR,Córdoba
1660,27,8,21216.85,68.2,79.7,1,11,39.8,HR,Buenos Aires
1661,53,33,86388.55,77.4,60.9,3,4,31.8,Finance,Buenos Aires
1662,21,0,30564.82,62.0,48.9,1,5,54.0,HR,Córdoba
1663,29,6,44835.29,73.9,80.3,3,15,18.5,Finance,Córdoba
1664,46,22,46539.75,80.2,75.5,4,6,47.2,Marketing,Córdoba
1665,51,28,74422.58,72.8,68.6,2,6,46.1,HR,Córdoba
1666,42,22,89654.21,65.0,59.0,0,7,27.7,Sales,Buenos Aires
1667,58,31,106514.72,85.3,68.6,2,6,38.5,IT,Buenos Aires
1668,61,34,101009.85,82.3,84.6,4,11,45.8,IT,Mendoza
1669,25,0,30062.4,64.6,50.6,5,7,29.6,Sales,Rosario
1670,62,40,81923.4,62.1,51.2,3,9,29.3,Sales,Buenos Aires
1671,47,22,75379.32,65.5,62.5,4,7,21.6,IT,Rosario
1672,48,19,56829.68,80.5,69.7,2,3,70.3,Finance,Córdoba
1673,24,0,33407.92,77.8,64.0,5,9,33.0,HR,Rosario
1674,47,24,58707.35,82.9,77.7,5,3,21.6,IT,Rosario
1675,52,31,78206.0,71.7,83.1,5,3,13.5,Marketing,Mendoza
1676,46,22,67062.21,65.8,73.3,5,6,28.0,Finance,Buenos Aires
1677,23,1,30494.17,84.2,76.7,3,5,44.0,Sales,Córdoba
1678,43,18,64805.84,69.5,73.3,5,10,36.2,HR,Rosario
1679,62,44,95512.08,76.9,70.1,3,4,45.3,Marketing,Rosario
1680,52,32,62450.73,59.5,54.5,3,8,50.7,Sales,Córdoba
1681,26,0,49371.78,69.3,57.7,3,4,37.7,HR,Mendoza
1682,63,41,136138.81,85.1,53.8,1,13,38.1,HR,Córdoba
1683,63,40,103711.31,67.8,68.2,5,7,63.5,Marketing,Córdoba
1684,27,3,10540.12,83.1,72.8,2,5,51.0,Marketing,Córdoba
1685,56,33,72802.07,51.7,52.6,3,7,45.8,Finance,Rosario
1686,38,11,52436.76,69.4,70.9,5,14,34.9,IT,Buenos Aires
1687,46,26,91916.73,73.3,59.5,0,12,50.1,Marketing,Rosario
1688,40,13,30206.64,92.4,57.2,1,10,45.3,Marketing,Córdoba
1689,55,35,86135.01,63.3,62.5,5,10,44.7,HR,Córdoba
1690,64,42,103538.98,81.7,56.6,2,8,50.8,Sales,Rosario
1691,55,30,91968.68,85.6,77.3,3,5,44.9,IT,Rosario
1692,61,33,79245.98,67.8,68.0,3,7,17.2,Finance,Mendoza
1693,62,42,77142.78,71.3,79.8,5,8,40.8,Finance,Buenos Aires
1694,24,0,34317.96,76.4,64.7,3,8,23.3,IT,Rosario
1695,31,13,65271.94,60.2,65.1,2,7,49.5,IT,Buenos Aires
1696,52,34,84961.13,70.4,92.5,0,7,16.5,Sales,Córdoba
1697,46,19,65278.6,87.8,50.5,2,4,39.5,Marketing,Mendoza
1698,22,0,17882.63,80.2,85.4,3,8,40.9,Sales,Rosario
1699,24,2,15913.41,73.4,89.9,4,11,22.8,HR,Mendoza
1700,43,18,72796.39,76.1,79.2,4,13,38.8,Finance,Rosario
1701,47,25,75812.44,80.8,66.0,4,8,51.5,Sales,Mendoza
1702,27,6,43155.53,82.7,87.1,2,5,31.7,Finance,Buenos Aires
1703,27,4,54731.73,69.4,66.1,0,8,44.3,Finance,Rosario
1704,25,4,16377.36,90.3,61.5,1,8,47.6,Sales,Mendoza
1705,45,18,49119.61,88.2,65.3,2,5,24.0,IT,Buenos Aires
1706,20,0,27369.0,81.8,63.2,5,4,40.6,Finance,Buenos Aires
1707,45,24,59735.3,66.6,58.6,4,9,36.8,Marketing,Rosario
1708,41,17,67347.05,64.8,83.3,5,12,39.8,Sales,Mendoza
1709,40,13,45589.01,71.7,60.7,5,9,15.9,Sales,Mendoza
1710,50,29,62312.01,75.6,69.6,0,6,18.9,IT,Rosario
1711,43,14,51186.58,57.3,52.7,0,7,58.3,IT,Mendoza
1712,52,29,79755.08,79.9,70.4,3,6,51.3,IT,Córdoba
1713,54,29,91220.23,87.9,56.1,1,6,43.3,Marketing,Mendoza
1714,61,32,88497.11,80.8,55.8,5,9,53.5,HR,Buenos Aires
1715,55,32,89517.2,68.2,68.7,2,12,20.1,Marketing,Rosario
1716,43,23,71204.38,67.1,82.7,0,7,36.6,Sales,Córdoba
1717,42,16,50976.66,78.0,75.3,1,10,35.2,Marketing,Rosario
1718,30,12,35856.71,73.5,76.1,2,8,28.4,IT,Mendoza
1719,46,23,70732.58,79.4,68.4,0,3,23.0,Finance,Córdoba
1720,26,0,20003.13,81.0,66.0,1,6,59.7,HR,Buenos Aires
1721,61,39,120547.34,85.9,79.5,3,9,30.6,Marketing,Rosario
1722,58,32,102732.73,63.7,63.2,5,8,46.8,Finance,Buenos Aires
1723,25,1,36292.59,77.2,80.0,3,7,45.0,Finance,Córdoba
1724,55,35,93677.0,71.4,84.8,0,8,55.7,Marketing,Buenos Aires
1725,25,4,30880.61,74.0,59.9,2,7,51.0,HR,Córdoba
1726,52,28,56483.14,83.6,61.7,4,11,35.4,Sales,Rosario
1727,23,4,28957.42,84.7,63.5,2,8,21.0,IT,Rosario
1728,41,19,60721.0,89.0,52.4,3,12,53.4,Marketing,Buenos Aires
